image,dmos,reference,noise
I51_18_01.png,4.3,I51.png,18
I51_18_02.png,4.45,I51.png,18
I51_18_03.png,4.43,I51.png,18
I51_18_04.png,4.48,I51.png,18
I51_18_05.png,4.03,I51.png,18
I52_18_01.png,4.63,I52.png,18
I52_18_02.png,4.83,I52.png,18
I52_18_03.png,4.6,I52.png,18
I52_18_04.png,4.73,I52.png,18
I52_18_05.png,4.23,I52.png,18
I53_18_01.png,4.2,I53.png,18
I53_18_02.png,4.67,I53.png,18
I53_18_03.png,4.8,I53.png,18
I53_18_04.png,4.57,I53.png,18
I53_18_05.png,3.87,I53.png,18
I54_18_01.png,4.27,I54.png,18
I54_18_02.png,4.53,I54.png,18
I54_18_03.png,4.5,I54.png,18
I54_18_04.png,4.45,I54.png,18
I54_18_05.png,3.53,I54.png,18
I55_18_01.png,4.43,I55.png,18
I55_18_02.png,4.5,I55.png,18
I55_18_03.png,4.53,I55.png,18
I55_18_04.png,4.5,I55.png,18
I55_18_05.png,3.42,I55.png,18
I56_18_01.png,4.37,I56.png,18
I56_18_02.png,4.47,I56.png,18
I56_18_03.png,4.2,I56.png,18
I56_18_04.png,4.3,I56.png,18
I56_18_05.png,3.57,I56.png,18
I57_18_01.png,3.77,I57.png,18
I57_18_02.png,4.3,I57.png,18
I57_18_03.png,4.43,I57.png,18
I57_18_04.png,4.3,I57.png,18
I57_18_05.png,3.9,I57.png,18
I58_18_01.png,4.37,I58.png,18
I58_18_02.png,4.77,I58.png,18
I58_18_03.png,4.83,I58.png,18
I58_18_04.png,4.27,I58.png,18
I58_18_05.png,3.73,I58.png,18
I59_18_01.png,4.43,I59.png,18
I59_18_02.png,4.7,I59.png,18
I59_18_03.png,4.67,I59.png,18
I59_18_04.png,4.43,I59.png,18
I59_18_05.png,3.93,I59.png,18
I60_18_01.png,4.5,I60.png,18
I60_18_02.png,4.8,I60.png,18
I60_18_03.png,4.65,I60.png,18
I60_18_04.png,4.63,I60.png,18
I60_18_05.png,4.13,I60.png,18
I61_18_01.png,4.1,I61.png,18
I61_18_02.png,4.43,I61.png,18
I61_18_03.png,4.7,I61.png,18
I61_18_04.png,4.1,I61.png,18
I61_18_05.png,3.63,I61.png,18
I62_18_01.png,4.38,I62.png,18
I62_18_02.png,4.43,I62.png,18
I62_18_03.png,4.37,I62.png,18
I62_18_04.png,3.87,I62.png,18
I62_18_05.png,3.07,I62.png,18
I63_18_01.png,4.43,I63.png,18
I63_18_02.png,4.67,I63.png,18
I63_18_03.png,4.53,I63.png,18
I63_18_04.png,4.4,I63.png,18
I63_18_05.png,3.53,I63.png,18
I64_18_01.png,4.3,I64.png,18
I64_18_02.png,4.53,I64.png,18
I64_18_03.png,4.67,I64.png,18
I64_18_04.png,4.67,I64.png,18
I64_18_05.png,3.97,I64.png,18
I65_18_01.png,4.33,I65.png,18
I65_18_02.png,4.7,I65.png,18
I65_18_03.png,4.5,I65.png,18
I65_18_04.png,4.47,I65.png,18
I65_18_05.png,3.97,I65.png,18
I66_18_01.png,4.47,I66.png,18
I66_18_02.png,4.57,I66.png,18
I66_18_03.png,4.57,I66.png,18
I66_18_04.png,4.27,I66.png,18
I66_18_05.png,3.87,I66.png,18
I67_18_01.png,4.2,I67.png,18
I67_18_02.png,4.43,I67.png,18
I67_18_03.png,4.73,I67.png,18
I67_18_04.png,4.37,I67.png,18
I67_18_05.png,3.94,I67.png,18
I68_18_01.png,4.03,I68.png,18
I68_18_02.png,4.63,I68.png,18
I68_18_03.png,4.6,I68.png,18
I68_18_04.png,4.53,I68.png,18
I68_18_05.png,4.2,I68.png,18
I69_18_01.png,4.07,I69.png,18
I69_18_02.png,4.53,I69.png,18
I69_18_03.png,4.67,I69.png,18
I69_18_04.png,4.43,I69.png,18
I69_18_05.png,4.17,I69.png,18
I70_18_01.png,4.37,I70.png,18
I70_18_02.png,4.57,I70.png,18
I70_18_03.png,4.6,I70.png,18
I70_18_04.png,4.8,I70.png,18
I70_18_05.png,4.43,I70.png,18
I71_18_01.png,3.73,I71.png,18
I71_18_02.png,4.3,I71.png,18
I71_18_03.png,4.63,I71.png,18
I71_18_04.png,4.2,I71.png,18
I71_18_05.png,3.81,I71.png,18
I72_18_01.png,3.47,I72.png,18
I72_18_02.png,4.23,I72.png,18
I72_18_03.png,4.5,I72.png,18
I72_18_04.png,4.17,I72.png,18
I72_18_05.png,3.87,I72.png,18
I73_18_01.png,4.17,I73.png,18
I73_18_02.png,4.3,I73.png,18
I73_18_03.png,4.63,I73.png,18
I73_18_04.png,4.5,I73.png,18
I73_18_05.png,4.27,I73.png,18
I74_18_01.png,4.2,I74.png,18
I74_18_02.png,4.6,I74.png,18
I74_18_03.png,4.43,I74.png,18
I74_18_04.png,4.4,I74.png,18
I74_18_05.png,3.87,I74.png,18
I75_18_01.png,4.2,I75.png,18
I75_18_02.png,4.5,I75.png,18
I75_18_03.png,4.8,I75.png,18
I75_18_04.png,4.32,I75.png,18
I75_18_05.png,3.5,I75.png,18
I76_18_01.png,4.4,I76.png,18
I76_18_02.png,4.47,I76.png,18
I76_18_03.png,4.58,I76.png,18
I76_18_04.png,4.27,I76.png,18
I76_18_05.png,3.9,I76.png,18
I77_18_01.png,4.4,I77.png,18
I77_18_02.png,4.7,I77.png,18
I77_18_03.png,4.5,I77.png,18
I77_18_04.png,4.37,I77.png,18
I77_18_05.png,4.13,I77.png,18
I78_18_01.png,4.57,I78.png,18
I78_18_02.png,4.5,I78.png,18
I78_18_03.png,4.6,I78.png,18
I78_18_04.png,4.6,I78.png,18
I78_18_05.png,4.17,I78.png,18
I79_18_01.png,4.42,I79.png,18
I79_18_02.png,4.7,I79.png,18
I79_18_03.png,4.6,I79.png,18
I79_18_04.png,4.33,I79.png,18
I79_18_05.png,3.8,I79.png,18
I80_18_01.png,3.83,I80.png,18
I80_18_02.png,4.6,I80.png,18
I80_18_03.png,4.5,I80.png,18
I80_18_04.png,4.27,I80.png,18
I80_18_05.png,3.77,I80.png,18
I81_18_01.png,4.27,I81.png,18
I81_18_02.png,4.63,I81.png,18
I81_18_03.png,4.73,I81.png,18
I81_18_04.png,4.58,I81.png,18
I81_18_05.png,4.2,I81.png,18
I01_25_01.png,3.43,I01.png,25
I01_25_02.png,3.87,I01.png,25
I01_25_03.png,4.26,I01.png,25
I01_25_04.png,4.17,I01.png,25
I01_25_05.png,3.27,I01.png,25
I02_25_01.png,3.37,I02.png,25
I02_25_02.png,3.7,I02.png,25
I02_25_03.png,4.27,I02.png,25
I02_25_04.png,4.1,I02.png,25
I02_25_05.png,3.33,I02.png,25
I03_25_01.png,3.67,I03.png,25
I03_25_02.png,3.84,I03.png,25
I03_25_03.png,4.63,I03.png,25
I03_25_04.png,4.4,I03.png,25
I03_25_05.png,3.67,I03.png,25
I04_25_01.png,3.61,I04.png,25
I04_25_02.png,3.73,I04.png,25
I04_25_03.png,3.9,I04.png,25
I04_25_04.png,4.23,I04.png,25
I04_25_05.png,3.43,I04.png,25
I05_25_01.png,2.9,I05.png,25
I05_25_02.png,3.5,I05.png,25
I05_25_03.png,4,I05.png,25
I05_25_04.png,4.23,I05.png,25
I05_25_05.png,3.6,I05.png,25
I06_25_01.png,3,I06.png,25
I06_25_02.png,3.83,I06.png,25
I06_25_03.png,4.13,I06.png,25
I06_25_04.png,3.23,I06.png,25
I06_25_05.png,2.43,I06.png,25
I07_25_01.png,2.87,I07.png,25
I07_25_02.png,4.03,I07.png,25
I07_25_03.png,4.63,I07.png,25
I07_25_04.png,4.43,I07.png,25
I07_25_05.png,3.57,I07.png,25
I08_25_01.png,3.87,I08.png,25
I08_25_02.png,4,I08.png,25
I08_25_03.png,4.43,I08.png,25
I08_25_04.png,4.53,I08.png,25
I08_25_05.png,3.7,I08.png,25
I09_25_01.png,3.07,I09.png,25
I09_25_02.png,3.63,I09.png,25
I09_25_03.png,4.23,I09.png,25
I09_25_04.png,4.1,I09.png,25
I09_25_05.png,3.57,I09.png,25
I10_25_01.png,3.23,I10.png,25
I10_25_02.png,3.6,I10.png,25
I10_25_03.png,4.37,I10.png,25
I10_25_04.png,4.33,I10.png,25
I10_25_05.png,3.83,I10.png,25
I11_25_01.png,3.3,I11.png,25
I11_25_02.png,3.57,I11.png,25
I11_25_03.png,4.3,I11.png,25
I11_25_04.png,3.73,I11.png,25
I11_25_05.png,2.83,I11.png,25
I12_25_01.png,3.07,I12.png,25
I12_25_02.png,3.87,I12.png,25
I12_25_03.png,4.35,I12.png,25
I12_25_04.png,4.33,I12.png,25
I12_25_05.png,3.07,I12.png,25
I13_25_01.png,3.97,I13.png,25
I13_25_02.png,4.13,I13.png,25
I13_25_03.png,4.63,I13.png,25
I13_25_04.png,4.32,I13.png,25
I13_25_05.png,3.4,I13.png,25
I14_25_01.png,3.37,I14.png,25
I14_25_02.png,3.63,I14.png,25
I14_25_03.png,3.9,I14.png,25
I14_25_04.png,4.03,I14.png,25
I14_25_05.png,3.37,I14.png,25
I15_25_01.png,2.97,I15.png,25
I15_25_02.png,3.2,I15.png,25
I15_25_03.png,3.63,I15.png,25
I15_25_04.png,3.87,I15.png,25
I15_25_05.png,3.2,I15.png,25
I16_25_01.png,3.43,I16.png,25
I16_25_02.png,3.5,I16.png,25
I16_25_03.png,4.16,I16.png,25
I16_25_04.png,4.17,I16.png,25
I16_25_05.png,3.7,I16.png,25
I17_25_01.png,3.4,I17.png,25
I17_25_02.png,3.47,I17.png,25
I17_25_03.png,4.33,I17.png,25
I17_25_04.png,4.43,I17.png,25
I17_25_05.png,3.4,I17.png,25
I18_25_01.png,3.7,I18.png,25
I18_25_02.png,3.87,I18.png,25
I18_25_03.png,3.9,I18.png,25
I18_25_04.png,4.03,I18.png,25
I18_25_05.png,3.33,I18.png,25
I19_25_01.png,3.53,I19.png,25
I19_25_02.png,4.17,I19.png,25
I19_25_03.png,4.45,I19.png,25
I19_25_04.png,4.43,I19.png,25
I19_25_05.png,3.53,I19.png,25
I20_25_01.png,2.97,I20.png,25
I20_25_02.png,3.73,I20.png,25
I20_25_03.png,3.87,I20.png,25
I20_25_04.png,4.03,I20.png,25
I20_25_05.png,3,I20.png,25
I21_25_01.png,3.5,I21.png,25
I21_25_02.png,3.77,I21.png,25
I21_25_03.png,3.97,I21.png,25
I21_25_04.png,3.87,I21.png,25
I21_25_05.png,3.2,I21.png,25
I22_25_01.png,3.33,I22.png,25
I22_25_02.png,4.03,I22.png,25
I22_25_03.png,4.3,I22.png,25
I22_25_04.png,4.03,I22.png,25
I22_25_05.png,2.9,I22.png,25
I23_25_01.png,4.23,I23.png,25
I23_25_02.png,4.27,I23.png,25
I23_25_03.png,4.37,I23.png,25
I23_25_04.png,4.4,I23.png,25
I23_25_05.png,3.9,I23.png,25
I24_25_01.png,3.2,I24.png,25
I24_25_02.png,3.83,I24.png,25
I24_25_03.png,4.33,I24.png,25
I24_25_04.png,3.83,I24.png,25
I24_25_05.png,3.53,I24.png,25
I25_25_01.png,3.53,I25.png,25
I25_25_02.png,3.93,I25.png,25
I25_25_03.png,4.5,I25.png,25
I25_25_04.png,4.67,I25.png,25
I25_25_05.png,3.53,I25.png,25
I26_25_01.png,3.07,I26.png,25
I26_25_02.png,3.7,I26.png,25
I26_25_03.png,4.37,I26.png,25
I26_25_04.png,4,I26.png,25
I26_25_05.png,3.03,I26.png,25
I27_25_01.png,3.23,I27.png,25
I27_25_02.png,3.73,I27.png,25
I27_25_03.png,4.03,I27.png,25
I27_25_04.png,4,I27.png,25
I27_25_05.png,3.07,I27.png,25
I28_25_01.png,3.48,I28.png,25
I28_25_02.png,4.13,I28.png,25
I28_25_03.png,4.43,I28.png,25
I28_25_04.png,4.4,I28.png,25
I28_25_05.png,3.73,I28.png,25
I29_25_01.png,3.2,I29.png,25
I29_25_02.png,3.74,I29.png,25
I29_25_03.png,4.17,I29.png,25
I29_25_04.png,4.07,I29.png,25
I29_25_05.png,2.63,I29.png,25
I30_25_01.png,3.63,I30.png,25
I30_25_02.png,4.4,I30.png,25
I30_25_03.png,4.8,I30.png,25
I30_25_04.png,4.4,I30.png,25
I30_25_05.png,3.73,I30.png,25
I31_25_01.png,3.6,I31.png,25
I31_25_02.png,4.1,I31.png,25
I31_25_03.png,4.4,I31.png,25
I31_25_04.png,4.3,I31.png,25
I31_25_05.png,3.27,I31.png,25
I32_25_01.png,3.23,I32.png,25
I32_25_02.png,3.47,I32.png,25
I32_25_03.png,3.84,I32.png,25
I32_25_04.png,3.2,I32.png,25
I32_25_05.png,2.27,I32.png,25
I33_25_01.png,3.2,I33.png,25
I33_25_02.png,4,I33.png,25
I33_25_03.png,4.37,I33.png,25
I33_25_04.png,4.23,I33.png,25
I33_25_05.png,3.3,I33.png,25
I34_25_01.png,3.03,I34.png,25
I34_25_02.png,3.43,I34.png,25
I34_25_03.png,4.27,I34.png,25
I34_25_04.png,4,I34.png,25
I34_25_05.png,2.63,I34.png,25
I35_25_01.png,3.53,I35.png,25
I35_25_02.png,4.37,I35.png,25
I35_25_03.png,4.6,I35.png,25
I35_25_04.png,4.47,I35.png,25
I35_25_05.png,3.8,I35.png,25
I36_25_01.png,3.87,I36.png,25
I36_25_02.png,4.2,I36.png,25
I36_25_03.png,4.6,I36.png,25
I36_25_04.png,4.4,I36.png,25
I36_25_05.png,4.1,I36.png,25
I37_25_01.png,3.9,I37.png,25
I37_25_02.png,4.17,I37.png,25
I37_25_03.png,4.63,I37.png,25
I37_25_04.png,4.17,I37.png,25
I37_25_05.png,2.97,I37.png,25
I38_25_01.png,3.6,I38.png,25
I38_25_02.png,3.73,I38.png,25
I38_25_03.png,4.3,I38.png,25
I38_25_04.png,3.97,I38.png,25
I38_25_05.png,3.1,I38.png,25
I39_25_01.png,3.77,I39.png,25
I39_25_02.png,4.23,I39.png,25
I39_25_03.png,4.67,I39.png,25
I39_25_04.png,4.37,I39.png,25
I39_25_05.png,3.77,I39.png,25
I40_25_01.png,3.63,I40.png,25
I40_25_02.png,3.47,I40.png,25
I40_25_03.png,3.93,I40.png,25
I40_25_04.png,3.87,I40.png,25
I40_25_05.png,2.45,I40.png,25
I41_25_01.png,3.73,I41.png,25
I41_25_02.png,4.23,I41.png,25
I41_25_03.png,4.53,I41.png,25
I41_25_04.png,4.6,I41.png,25
I41_25_05.png,3.97,I41.png,25
I42_25_01.png,3.13,I42.png,25
I42_25_02.png,3.87,I42.png,25
I42_25_03.png,4.27,I42.png,25
I42_25_04.png,4.3,I42.png,25
I42_25_05.png,3.1,I42.png,25
I43_25_01.png,3.8,I43.png,25
I43_25_02.png,4.2,I43.png,25
I43_25_03.png,4.53,I43.png,25
I43_25_04.png,4.13,I43.png,25
I43_25_05.png,3.1,I43.png,25
I44_25_01.png,3.17,I44.png,25
I44_25_02.png,3.57,I44.png,25
I44_25_03.png,4.17,I44.png,25
I44_25_04.png,3.4,I44.png,25
I44_25_05.png,2.97,I44.png,25
I45_25_01.png,3.4,I45.png,25
I45_25_02.png,3.8,I45.png,25
I45_25_03.png,4.27,I45.png,25
I45_25_04.png,4.27,I45.png,25
I45_25_05.png,3.2,I45.png,25
I46_25_01.png,3.53,I46.png,25
I46_25_02.png,4.23,I46.png,25
I46_25_03.png,4.57,I46.png,25
I46_25_04.png,4.33,I46.png,25
I46_25_05.png,3.47,I46.png,25
I47_25_01.png,3.63,I47.png,25
I47_25_02.png,4.13,I47.png,25
I47_25_03.png,4.6,I47.png,25
I47_25_04.png,4.2,I47.png,25
I47_25_05.png,2.97,I47.png,25
I48_25_01.png,3.1,I48.png,25
I48_25_02.png,3.67,I48.png,25
I48_25_03.png,4.13,I48.png,25
I48_25_04.png,4.5,I48.png,25
I48_25_05.png,3.9,I48.png,25
I49_25_01.png,3.63,I49.png,25
I49_25_02.png,4,I49.png,25
I49_25_03.png,4.47,I49.png,25
I49_25_04.png,4.07,I49.png,25
I49_25_05.png,3.97,I49.png,25
I50_25_01.png,3,I50.png,25
I50_25_02.png,3.6,I50.png,25
I50_25_03.png,4.17,I50.png,25
I50_25_04.png,4.33,I50.png,25
I50_25_05.png,3.57,I50.png,25
I51_25_01.png,3.67,I51.png,25
I51_25_02.png,4.13,I51.png,25
I51_25_03.png,4.5,I51.png,25
I51_25_04.png,4.07,I51.png,25
I51_25_05.png,3.57,I51.png,25
I52_25_01.png,4.03,I52.png,25
I52_25_02.png,4.3,I52.png,25
I52_25_03.png,4.37,I52.png,25
I52_25_04.png,4.4,I52.png,25
I52_25_05.png,3.57,I52.png,25
I53_25_01.png,3.83,I53.png,25
I53_25_02.png,3.97,I53.png,25
I53_25_03.png,4.43,I53.png,25
I53_25_04.png,4.47,I53.png,25
I53_25_05.png,3.47,I53.png,25
I54_25_01.png,3.87,I54.png,25
I54_25_02.png,4.2,I54.png,25
I54_25_03.png,4.27,I54.png,25
I54_25_04.png,4,I54.png,25
I54_25_05.png,3.4,I54.png,25
I55_25_01.png,2.8,I55.png,25
I55_25_02.png,3.67,I55.png,25
I55_25_03.png,4,I55.png,25
I55_25_04.png,4.3,I55.png,25
I55_25_05.png,3.47,I55.png,25
I56_25_01.png,3.13,I56.png,25
I56_25_02.png,3.47,I56.png,25
I56_25_03.png,4.1,I56.png,25
I56_25_04.png,3.7,I56.png,25
I56_25_05.png,2.7,I56.png,25
I57_25_01.png,2.97,I57.png,25
I57_25_02.png,3.57,I57.png,25
I57_25_03.png,3.57,I57.png,25
I57_25_04.png,3.83,I57.png,25
I57_25_05.png,3.07,I57.png,25
I58_25_01.png,3.5,I58.png,25
I58_25_02.png,4.07,I58.png,25
I58_25_03.png,4.45,I58.png,25
I58_25_04.png,4.1,I58.png,25
I58_25_05.png,3.53,I58.png,25
I59_25_01.png,4,I59.png,25
I59_25_02.png,3.87,I59.png,25
I59_25_03.png,4.39,I59.png,25
I59_25_04.png,4.1,I59.png,25
I59_25_05.png,2.93,I59.png,25
I60_25_01.png,3.13,I60.png,25
I60_25_02.png,3.93,I60.png,25
I60_25_03.png,4.43,I60.png,25
I60_25_04.png,4.1,I60.png,25
I60_25_05.png,3.8,I60.png,25
I61_25_01.png,2.67,I61.png,25
I61_25_02.png,3.67,I61.png,25
I61_25_03.png,4.17,I61.png,25
I61_25_04.png,4.33,I61.png,25
I61_25_05.png,3.53,I61.png,25
I62_25_01.png,3.17,I62.png,25
I62_25_02.png,3.13,I62.png,25
I62_25_03.png,3.93,I62.png,25
I62_25_04.png,4.03,I62.png,25
I62_25_05.png,3.4,I62.png,25
I63_25_01.png,3.3,I63.png,25
I63_25_02.png,3.7,I63.png,25
I63_25_03.png,4.23,I63.png,25
I63_25_04.png,3.97,I63.png,25
I63_25_05.png,3.59,I63.png,25
I64_25_01.png,3.83,I64.png,25
I64_25_02.png,4.2,I64.png,25
I64_25_03.png,4.4,I64.png,25
I64_25_04.png,4.23,I64.png,25
I64_25_05.png,3.5,I64.png,25
I65_25_01.png,3.87,I65.png,25
I65_25_02.png,4.07,I65.png,25
I65_25_03.png,4.43,I65.png,25
I65_25_04.png,4.47,I65.png,25
I65_25_05.png,3.57,I65.png,25
I66_25_01.png,3.43,I66.png,25
I66_25_02.png,3.73,I66.png,25
I66_25_03.png,4.17,I66.png,25
I66_25_04.png,4.23,I66.png,25
I66_25_05.png,3.17,I66.png,25
I67_25_01.png,3.23,I67.png,25
I67_25_02.png,4.03,I67.png,25
I67_25_03.png,4.07,I67.png,25
I67_25_04.png,3.77,I67.png,25
I67_25_05.png,3.27,I67.png,25
I68_25_01.png,3.5,I68.png,25
I68_25_02.png,4.23,I68.png,25
I68_25_03.png,4.47,I68.png,25
I68_25_04.png,4.03,I68.png,25
I68_25_05.png,3.4,I68.png,25
I69_25_01.png,3.53,I69.png,25
I69_25_02.png,4.07,I69.png,25
I69_25_03.png,4.5,I69.png,25
I69_25_04.png,3.73,I69.png,25
I69_25_05.png,2.93,I69.png,25
I70_25_01.png,3.8,I70.png,25
I70_25_02.png,4,I70.png,25
I70_25_03.png,4.63,I70.png,25
I70_25_04.png,4.23,I70.png,25
I70_25_05.png,3,I70.png,25
I71_25_01.png,3.3,I71.png,25
I71_25_02.png,3.73,I71.png,25
I71_25_03.png,4.23,I71.png,25
I71_25_04.png,4.3,I71.png,25
I71_25_05.png,3.77,I71.png,25
I72_25_01.png,2.5,I72.png,25
I72_25_02.png,3.6,I72.png,25
I72_25_03.png,4.07,I72.png,25
I72_25_04.png,4.2,I72.png,25
I72_25_05.png,3.5,I72.png,25
I73_25_01.png,3.57,I73.png,25
I73_25_02.png,4.09,I73.png,25
I73_25_03.png,4.5,I73.png,25
I73_25_04.png,4.23,I73.png,25
I73_25_05.png,3.33,I73.png,25
I74_25_01.png,3.5,I74.png,25
I74_25_02.png,3.87,I74.png,25
I74_25_03.png,4.43,I74.png,25
I74_25_04.png,3.9,I74.png,25
I74_25_05.png,3.03,I74.png,25
I75_25_01.png,3.27,I75.png,25
I75_25_02.png,3.8,I75.png,25
I75_25_03.png,4.43,I75.png,25
I75_25_04.png,3.97,I75.png,25
I75_25_05.png,2.87,I75.png,25
I76_25_01.png,3.17,I76.png,25
I76_25_02.png,3.83,I76.png,25
I76_25_03.png,3.87,I76.png,25
I76_25_04.png,4.17,I76.png,25
I76_25_05.png,3.27,I76.png,25
I77_25_01.png,3.83,I77.png,25
I77_25_02.png,3.87,I77.png,25
I77_25_03.png,4.4,I77.png,25
I77_25_04.png,4.17,I77.png,25
I77_25_05.png,3.7,I77.png,25
I78_25_01.png,3.6,I78.png,25
I78_25_02.png,3.93,I78.png,25
I78_25_03.png,4.33,I78.png,25
I78_25_04.png,4.33,I78.png,25
I78_25_05.png,3.03,I78.png,25
I79_25_01.png,3.93,I79.png,25
I79_25_02.png,3.93,I79.png,25
I79_25_03.png,4.5,I79.png,25
I79_25_04.png,3.8,I79.png,25
I79_25_05.png,3.2,I79.png,25
I80_25_01.png,3.1,I80.png,25
I80_25_02.png,3.27,I80.png,25
I80_25_03.png,3.97,I80.png,25
I80_25_04.png,4.27,I80.png,25
I80_25_05.png,3.03,I80.png,25
I81_25_01.png,3.33,I81.png,25
I81_25_02.png,3.73,I81.png,25
I81_25_03.png,4.3,I81.png,25
I81_25_04.png,4.13,I81.png,25
I81_25_05.png,3.27,I81.png,25
